version,ciclo_id,ts,portfolio,mercado,exposicion,estrategia,universo,senales,ordenes,riesgo,deriva
v1,45,1970-01-01T00:00:00Z,"{'BTC': 700.0, 'ETH': 200.0, 'USDT': 100.0}","{'BTC': 30000, 'ETH': 2000, 'USDT': 1}","{'BTC': 0.5, 'ETH': 0.5, 'USDT': 0.5}",estrategia_agresiva,"['BTC', 'ETH', 'USDT']",{},"[{'id': 'signal_0', 'status': 'filled', 'symbol': 'BTC/USDT', 'side': 'sell', 'amount': 699.5, 'price': None, 'execution_report': {'filled_qty': 699.5, 'avg_price': 100, 'fees': 0, 'slippage_bps': 0, 'latency_ms': 5, 'error_code': None, 'error_msg': None}}, {'id': 'signal_1', 'status': 'filled', 'symbol': 'ETH/USDT', 'side': 'sell', 'amount': 199.5, 'price': None, 'execution_report': {'filled_qty': 199.5, 'avg_price': 100, 'fees': 0, 'slippage_bps': 0, 'latency_ms': 5, 'error_code': None, 'error_msg': None}}, {'id': 'signal_2', 'status': 'filled', 'symbol': 'USDT/USDT', 'side': 'sell', 'amount': 99.5, 'price': None, 'execution_report': {'filled_qty': 99.5, 'avg_price': 100, 'fees': 0, 'slippage_bps': 0, 'latency_ms': 5, 'error_code': None, 'error_msg': None}}]","{'aprobado': True, 'motivo': None}",False,"{'active_orders': 3, 'pending_reports': 0, 'pending_alerts': 0}"
v1,46,1970-01-01T00:00:00Z,"{'BTC': 700.0, 'ETH': 200.0, 'USDT': 100.0}","{'BTC': 30000, 'ETH': 2000, 'USDT': 1}","{'BTC': 0.5, 'ETH': 0.5, 'USDT': 0.5}",estrategia_agresiva,"['BTC', 'ETH', 'USDT']",{},"[{'id': 'signal_0', 'status': 'filled', 'symbol': 'BTC/USDT', 'side': 'sell', 'amount': 699.5, 'price': None, 'execution_report': {'filled_qty': 699.5, 'avg_price': 100, 'fees': 0, 'slippage_bps': 0, 'latency_ms': 5, 'error_code': None, 'error_msg': None}}, {'id': 'signal_1', 'status': 'filled', 'symbol': 'ETH/USDT', 'side': 'sell', 'amount': 199.5, 'price': None, 'execution_report': {'filled_qty': 199.5, 'avg_price': 100, 'fees': 0, 'slippage_bps': 0, 'latency_ms': 5, 'error_code': None, 'error_msg': None}}, {'id': 'signal_2', 'status': 'filled', 'symbol': 'USDT/USDT', 'side': 'sell', 'amount': 99.5, 'price': None, 'execution_report': {'filled_qty': 99.5, 'avg_price': 100, 'fees': 0, 'slippage_bps': 0, 'latency_ms': 5, 'error_code': None, 'error_msg': None}}]","{'aprobado': True, 'motivo': None}",False,"{'active_orders': 3, 'pending_reports': 0, 'pending_alerts': 0}"
v1,47,1970-01-01T00:00:00Z,"{'BTC': 700.0, 'ETH': 200.0, 'USDT': 100.0}","{'BTC': 30000, 'ETH': 2000, 'USDT': 1}","{'BTC': 0.5, 'ETH': 0.5, 'USDT': 0.5}",estrategia_agresiva,"['BTC', 'ETH', 'USDT']",{},"[{'id': 'signal_0', 'status': 'filled', 'symbol': 'BTC/USDT', 'side': 'sell', 'amount': 699.5, 'price': None, 'execution_report': {'filled_qty': 699.5, 'avg_price': 100, 'fees': 0, 'slippage_bps': 0, 'latency_ms': 5, 'error_code': None, 'error_msg': None}}, {'id': 'signal_1', 'status': 'filled', 'symbol': 'ETH/USDT', 'side': 'sell', 'amount': 199.5, 'price': None, 'execution_report': {'filled_qty': 199.5, 'avg_price': 100, 'fees': 0, 'slippage_bps': 0, 'latency_ms': 5, 'error_code': None, 'error_msg': None}}, {'id': 'signal_2', 'status': 'filled', 'symbol': 'USDT/USDT', 'side': 'sell', 'amount': 99.5, 'price': None, 'execution_report': {'filled_qty': 99.5, 'avg_price': 100, 'fees': 0, 'slippage_bps': 0, 'latency_ms': 5, 'error_code': None, 'error_msg': None}}]","{'aprobado': True, 'motivo': None}",False,"{'active_orders': 3, 'pending_reports': 0, 'pending_alerts': 0}"
v1,48,1970-01-01T00:00:00Z,"{'BTC': 700.0, 'ETH': 200.0, 'USDT': 100.0}","{'BTC': 30000, 'ETH': 2000, 'USDT': 1}","{'BTC': 0.5, 'ETH': 0.5, 'USDT': 0.5}",estrategia_agresiva,"['BTC', 'ETH', 'USDT']",{},"[{'id': 'signal_0', 'status': 'filled', 'symbol': 'BTC/USDT', 'side': 'sell', 'amount': 699.5, 'price': None, 'execution_report': {'filled_qty': 699.5, 'avg_price': 100, 'fees': 0, 'slippage_bps': 0, 'latency_ms': 5, 'error_code': None, 'error_msg': None}}, {'id': 'signal_1', 'status': 'filled', 'symbol': 'ETH/USDT', 'side': 'sell', 'amount': 199.5, 'price': None, 'execution_report': {'filled_qty': 199.5, 'avg_price': 100, 'fees': 0, 'slippage_bps': 0, 'latency_ms': 5, 'error_code': None, 'error_msg': None}}, {'id': 'signal_2', 'status': 'filled', 'symbol': 'USDT/USDT', 'side': 'sell', 'amount': 99.5, 'price': None, 'execution_report': {'filled_qty': 99.5, 'avg_price': 100, 'fees': 0, 'slippage_bps': 0, 'latency_ms': 5, 'error_code': None, 'error_msg': None}}]","{'aprobado': True, 'motivo': None}",False,"{'active_orders': 3, 'pending_reports': 0, 'pending_alerts': 0}"
v1,1,1970-01-01T00:00:00Z,"{'BTC': 700.0, 'ETH': 200.0, 'USDT': 100.0}","{'BTC': 30000, 'ETH': 2000, 'USDT': 1}","{'BTC': 0.5, 'ETH': 0.5, 'USDT': 0.5}",estrategia_agresiva,"['BTC', 'ETH', 'USDT']",{},"[{'id': 'signal_0', 'status': 'filled', 'symbol': 'BTC/USDT', 'side': 'sell', 'amount': 699.5, 'price': None, 'execution_report': {'filled_qty': 699.5, 'avg_price': 100, 'fees': 0, 'slippage_bps': 0, 'latency_ms': 5, 'error_code': None, 'error_msg': None}}, {'id': 'signal_1', 'status': 'filled', 'symbol': 'ETH/USDT', 'side': 'sell', 'amount': 199.5, 'price': None, 'execution_report': {'filled_qty': 199.5, 'avg_price': 100, 'fees': 0, 'slippage_bps': 0, 'latency_ms': 5, 'error_code': None, 'error_msg': None}}, {'id': 'signal_2', 'status': 'filled', 'symbol': 'USDT/USDT', 'side': 'sell', 'amount': 99.5, 'price': None, 'execution_report': {'filled_qty': 99.5, 'avg_price': 100, 'fees': 0, 'slippage_bps': 0, 'latency_ms': 5, 'error_code': None, 'error_msg': None}}]","{'aprobado': True, 'motivo': None}",False,"{'active_orders': 3, 'pending_reports': 0, 'pending_alerts': 0}"
v1,2,1970-01-01T00:00:00Z,"{'BTC': 700.0, 'ETH': 200.0, 'USDT': 100.0}","{'BTC': 30000, 'ETH': 2000, 'USDT': 1}","{'BTC': 0.5, 'ETH': 0.5, 'USDT': 0.5}",estrategia_agresiva,"['BTC', 'ETH', 'USDT']",{},"[{'id': 'signal_0', 'status': 'filled', 'symbol': 'BTC/USDT', 'side': 'sell', 'amount': 699.5, 'price': None, 'execution_report': {'filled_qty': 699.5, 'avg_price': 100, 'fees': 0, 'slippage_bps': 0, 'latency_ms': 5, 'error_code': None, 'error_msg': None}}, {'id': 'signal_1', 'status': 'filled', 'symbol': 'ETH/USDT', 'side': 'sell', 'amount': 199.5, 'price': None, 'execution_report': {'filled_qty': 199.5, 'avg_price': 100, 'fees': 0, 'slippage_bps': 0, 'latency_ms': 5, 'error_code': None, 'error_msg': None}}, {'id': 'signal_2', 'status': 'filled', 'symbol': 'USDT/USDT', 'side': 'sell', 'amount': 99.5, 'price': None, 'execution_report': {'filled_qty': 99.5, 'avg_price': 100, 'fees': 0, 'slippage_bps': 0, 'latency_ms': 5, 'error_code': None, 'error_msg': None}}]","{'aprobado': True, 'motivo': None}",False,"{'active_orders': 3, 'pending_reports': 0, 'pending_alerts': 0}"
v1,3,1970-01-01T00:00:00Z,"{'BTC': 700.0, 'ETH': 200.0, 'USDT': 100.0}","{'BTC': 30000, 'ETH': 2000, 'USDT': 1}","{'BTC': 0.5, 'ETH': 0.5, 'USDT': 0.5}",estrategia_agresiva,"['BTC', 'ETH', 'USDT']",{},"[{'id': 'signal_0', 'status': 'filled', 'symbol': 'BTC/USDT', 'side': 'sell', 'amount': 699.5, 'price': None, 'execution_report': {'filled_qty': 699.5, 'avg_price': 100, 'fees': 0, 'slippage_bps': 0, 'latency_ms': 5, 'error_code': None, 'error_msg': None}}, {'id': 'signal_1', 'status': 'filled', 'symbol': 'ETH/USDT', 'side': 'sell', 'amount': 199.5, 'price': None, 'execution_report': {'filled_qty': 199.5, 'avg_price': 100, 'fees': 0, 'slippage_bps': 0, 'latency_ms': 5, 'error_code': None, 'error_msg': None}}, {'id': 'signal_2', 'status': 'filled', 'symbol': 'USDT/USDT', 'side': 'sell', 'amount': 99.5, 'price': None, 'execution_report': {'filled_qty': 99.5, 'avg_price': 100, 'fees': 0, 'slippage_bps': 0, 'latency_ms': 5, 'error_code': None, 'error_msg': None}}]","{'aprobado': True, 'motivo': None}",False,"{'active_orders': 3, 'pending_reports': 0, 'pending_alerts': 0}"
v1,4,1970-01-01T00:00:00Z,"{'BTC': 700.0, 'ETH': 200.0, 'USDT': 100.0}","{'BTC': 30000, 'ETH': 2000, 'USDT': 1}","{'BTC': 0.5, 'ETH': 0.5, 'USDT': 0.5}",estrategia_agresiva,"['BTC', 'ETH', 'USDT']",{},"[{'id': 'signal_0', 'status': 'filled', 'symbol': 'BTC/USDT', 'side': 'sell', 'amount': 699.5, 'price': None, 'execution_report': {'filled_qty': 699.5, 'avg_price': 100, 'fees': 0, 'slippage_bps': 0, 'latency_ms': 5, 'error_code': None, 'error_msg': None}}, {'id': 'signal_1', 'status': 'filled', 'symbol': 'ETH/USDT', 'side': 'sell', 'amount': 199.5, 'price': None, 'execution_report': {'filled_qty': 199.5, 'avg_price': 100, 'fees': 0, 'slippage_bps': 0, 'latency_ms': 5, 'error_code': None, 'error_msg': None}}, {'id': 'signal_2', 'status': 'filled', 'symbol': 'USDT/USDT', 'side': 'sell', 'amount': 99.5, 'price': None, 'execution_report': {'filled_qty': 99.5, 'avg_price': 100, 'fees': 0, 'slippage_bps': 0, 'latency_ms': 5, 'error_code': None, 'error_msg': None}}]","{'aprobado': True, 'motivo': None}",False,"{'active_orders': 3, 'pending_reports': 0, 'pending_alerts': 0}"
v1,5,1970-01-01T00:00:00Z,"{'BTC': 700.0, 'ETH': 200.0, 'USDT': 100.0}","{'BTC': 30000, 'ETH': 2000, 'USDT': 1}","{'BTC': 0.5, 'ETH': 0.5, 'USDT': 0.5}",estrategia_agresiva,"['BTC', 'ETH', 'USDT']",{},"[{'id': 'signal_0', 'status': 'filled', 'symbol': 'BTC/USDT', 'side': 'sell', 'amount': 699.5, 'price': None, 'execution_report': {'filled_qty': 699.5, 'avg_price': 100, 'fees': 0, 'slippage_bps': 0, 'latency_ms': 5, 'error_code': None, 'error_msg': None}}, {'id': 'signal_1', 'status': 'filled', 'symbol': 'ETH/USDT', 'side': 'sell', 'amount': 199.5, 'price': None, 'execution_report': {'filled_qty': 199.5, 'avg_price': 100, 'fees': 0, 'slippage_bps': 0, 'latency_ms': 5, 'error_code': None, 'error_msg': None}}, {'id': 'signal_2', 'status': 'filled', 'symbol': 'USDT/USDT', 'side': 'sell', 'amount': 99.5, 'price': None, 'execution_report': {'filled_qty': 99.5, 'avg_price': 100, 'fees': 0, 'slippage_bps': 0, 'latency_ms': 5, 'error_code': None, 'error_msg': None}}]","{'aprobado': True, 'motivo': None}",False,"{'active_orders': 3, 'pending_reports': 0, 'pending_alerts': 0}"
v1,6,1970-01-01T00:00:00Z,"{'BTC': 700.0, 'ETH': 200.0, 'USDT': 100.0}","{'BTC': 30000, 'ETH': 2000, 'USDT': 1}","{'BTC': 0.5, 'ETH': 0.5, 'USDT': 0.5}",estrategia_agresiva,"['BTC', 'ETH', 'USDT']",{},"[{'id': 'signal_0', 'status': 'filled', 'symbol': 'BTC/USDT', 'side': 'sell', 'amount': 699.5, 'price': None, 'execution_report': {'filled_qty': 699.5, 'avg_price': 100, 'fees': 0, 'slippage_bps': 0, 'latency_ms': 5, 'error_code': None, 'error_msg': None}}, {'id': 'signal_1', 'status': 'filled', 'symbol': 'ETH/USDT', 'side': 'sell', 'amount': 199.5, 'price': None, 'execution_report': {'filled_qty': 199.5, 'avg_price': 100, 'fees': 0, 'slippage_bps': 0, 'latency_ms': 5, 'error_code': None, 'error_msg': None}}, {'id': 'signal_2', 'status': 'filled', 'symbol': 'USDT/USDT', 'side': 'sell', 'amount': 99.5, 'price': None, 'execution_report': {'filled_qty': 99.5, 'avg_price': 100, 'fees': 0, 'slippage_bps': 0, 'latency_ms': 5, 'error_code': None, 'error_msg': None}}]","{'aprobado': True, 'motivo': None}",False,"{'active_orders': 3, 'pending_reports': 0, 'pending_alerts': 0}"
v1,7,1970-01-01T00:00:00Z,"{'BTC': 700.0, 'ETH': 200.0, 'USDT': 100.0}","{'BTC': 30000, 'ETH': 2000, 'USDT': 1}","{'BTC': 0.5, 'ETH': 0.5, 'USDT': 0.5}",estrategia_agresiva,"['BTC', 'ETH', 'USDT']",{},"[{'id': 'signal_0', 'status': 'filled', 'symbol': 'BTC/USDT', 'side': 'sell', 'amount': 699.5, 'price': None, 'execution_report': {'filled_qty': 699.5, 'avg_price': 100, 'fees': 0, 'slippage_bps': 0, 'latency_ms': 5, 'error_code': None, 'error_msg': None}}, {'id': 'signal_1', 'status': 'filled', 'symbol': 'ETH/USDT', 'side': 'sell', 'amount': 199.5, 'price': None, 'execution_report': {'filled_qty': 199.5, 'avg_price': 100, 'fees': 0, 'slippage_bps': 0, 'latency_ms': 5, 'error_code': None, 'error_msg': None}}, {'id': 'signal_2', 'status': 'filled', 'symbol': 'USDT/USDT', 'side': 'sell', 'amount': 99.5, 'price': None, 'execution_report': {'filled_qty': 99.5, 'avg_price': 100, 'fees': 0, 'slippage_bps': 0, 'latency_ms': 5, 'error_code': None, 'error_msg': None}}]","{'aprobado': True, 'motivo': None}",False,"{'active_orders': 3, 'pending_reports': 0, 'pending_alerts': 0}"
v1,8,1970-01-01T00:00:00Z,"{'BTC': 700.0, 'ETH': 200.0, 'USDT': 100.0}","{'BTC': 30000, 'ETH': 2000, 'USDT': 1}","{'BTC': 0.5, 'ETH': 0.5, 'USDT': 0.5}",estrategia_agresiva,"['BTC', 'ETH', 'USDT']",{},"[{'id': 'signal_0', 'status': 'filled', 'symbol': 'BTC/USDT', 'side': 'sell', 'amount': 699.5, 'price': None, 'execution_report': {'filled_qty': 699.5, 'avg_price': 100, 'fees': 0, 'slippage_bps': 0, 'latency_ms': 5, 'error_code': None, 'error_msg': None}}, {'id': 'signal_1', 'status': 'filled', 'symbol': 'ETH/USDT', 'side': 'sell', 'amount': 199.5, 'price': None, 'execution_report': {'filled_qty': 199.5, 'avg_price': 100, 'fees': 0, 'slippage_bps': 0, 'latency_ms': 5, 'error_code': None, 'error_msg': None}}, {'id': 'signal_2', 'status': 'filled', 'symbol': 'USDT/USDT', 'side': 'sell', 'amount': 99.5, 'price': None, 'execution_report': {'filled_qty': 99.5, 'avg_price': 100, 'fees': 0, 'slippage_bps': 0, 'latency_ms': 5, 'error_code': None, 'error_msg': None}}]","{'aprobado': True, 'motivo': None}",False,"{'active_orders': 3, 'pending_reports': 0, 'pending_alerts': 0}"
v1,9,1970-01-01T00:00:00Z,"{'BTC': 700.0, 'ETH': 200.0, 'USDT': 100.0}","{'BTC': 30000, 'ETH': 2000, 'USDT': 1}","{'BTC': 0.5, 'ETH': 0.5, 'USDT': 0.5}",estrategia_agresiva,"['BTC', 'ETH', 'USDT']",{},"[{'id': 'signal_0', 'status': 'filled', 'symbol': 'BTC/USDT', 'side': 'sell', 'amount': 699.5, 'price': None, 'execution_report': {'filled_qty': 699.5, 'avg_price': 100, 'fees': 0, 'slippage_bps': 0, 'latency_ms': 5, 'error_code': None, 'error_msg': None}}, {'id': 'signal_1', 'status': 'filled', 'symbol': 'ETH/USDT', 'side': 'sell', 'amount': 199.5, 'price': None, 'execution_report': {'filled_qty': 199.5, 'avg_price': 100, 'fees': 0, 'slippage_bps': 0, 'latency_ms': 5, 'error_code': None, 'error_msg': None}}, {'id': 'signal_2', 'status': 'filled', 'symbol': 'USDT/USDT', 'side': 'sell', 'amount': 99.5, 'price': None, 'execution_report': {'filled_qty': 99.5, 'avg_price': 100, 'fees': 0, 'slippage_bps': 0, 'latency_ms': 5, 'error_code': None, 'error_msg': None}}]","{'aprobado': True, 'motivo': None}",False,"{'active_orders': 3, 'pending_reports': 0, 'pending_alerts': 0}"
v1,10,1970-01-01T00:00:00Z,"{'BTC': 700.0, 'ETH': 200.0, 'USDT': 100.0}","{'BTC': 30000, 'ETH': 2000, 'USDT': 1}","{'BTC': 0.5, 'ETH': 0.5, 'USDT': 0.5}",estrategia_agresiva,"['BTC', 'ETH', 'USDT']",{},"[{'id': 'signal_0', 'status': 'filled', 'symbol': 'BTC/USDT', 'side': 'sell', 'amount': 699.5, 'price': None, 'execution_report': {'filled_qty': 699.5, 'avg_price': 100, 'fees': 0, 'slippage_bps': 0, 'latency_ms': 5, 'error_code': None, 'error_msg': None}}, {'id': 'signal_1', 'status': 'filled', 'symbol': 'ETH/USDT', 'side': 'sell', 'amount': 199.5, 'price': None, 'execution_report': {'filled_qty': 199.5, 'avg_price': 100, 'fees': 0, 'slippage_bps': 0, 'latency_ms': 5, 'error_code': None, 'error_msg': None}}, {'id': 'signal_2', 'status': 'filled', 'symbol': 'USDT/USDT', 'side': 'sell', 'amount': 99.5, 'price': None, 'execution_report': {'filled_qty': 99.5, 'avg_price': 100, 'fees': 0, 'slippage_bps': 0, 'latency_ms': 5, 'error_code': None, 'error_msg': None}}]","{'aprobado': True, 'motivo': None}",False,"{'active_orders': 3, 'pending_reports': 0, 'pending_alerts': 0}"
v1,11,1970-01-01T00:00:00Z,"{'BTC': 700.0, 'ETH': 200.0, 'USDT': 100.0}","{'BTC': 30000, 'ETH': 2000, 'USDT': 1}","{'BTC': 0.5, 'ETH': 0.5, 'USDT': 0.5}",estrategia_agresiva,"['BTC', 'ETH', 'USDT']",{},"[{'id': 'signal_0', 'status': 'filled', 'symbol': 'BTC/USDT', 'side': 'sell', 'amount': 699.5, 'price': None, 'execution_report': {'filled_qty': 699.5, 'avg_price': 100, 'fees': 0, 'slippage_bps': 0, 'latency_ms': 5, 'error_code': None, 'error_msg': None}}, {'id': 'signal_1', 'status': 'filled', 'symbol': 'ETH/USDT', 'side': 'sell', 'amount': 199.5, 'price': None, 'execution_report': {'filled_qty': 199.5, 'avg_price': 100, 'fees': 0, 'slippage_bps': 0, 'latency_ms': 5, 'error_code': None, 'error_msg': None}}, {'id': 'signal_2', 'status': 'filled', 'symbol': 'USDT/USDT', 'side': 'sell', 'amount': 99.5, 'price': None, 'execution_report': {'filled_qty': 99.5, 'avg_price': 100, 'fees': 0, 'slippage_bps': 0, 'latency_ms': 5, 'error_code': None, 'error_msg': None}}]","{'aprobado': True, 'motivo': None}",False,"{'active_orders': 3, 'pending_reports': 0, 'pending_alerts': 0}"
v1,12,1970-01-01T00:00:00Z,"{'BTC': 700.0, 'ETH': 200.0, 'USDT': 100.0}","{'BTC': 30000, 'ETH': 2000, 'USDT': 1}","{'BTC': 0.5, 'ETH': 0.5, 'USDT': 0.5}",estrategia_agresiva,"['BTC', 'ETH', 'USDT']",{},"[{'id': 'signal_0', 'status': 'filled', 'symbol': 'BTC/USDT', 'side': 'sell', 'amount': 699.5, 'price': None, 'execution_report': {'filled_qty': 699.5, 'avg_price': 100, 'fees': 0, 'slippage_bps': 0, 'latency_ms': 5, 'error_code': None, 'error_msg': None}}, {'id': 'signal_1', 'status': 'filled', 'symbol': 'ETH/USDT', 'side': 'sell', 'amount': 199.5, 'price': None, 'execution_report': {'filled_qty': 199.5, 'avg_price': 100, 'fees': 0, 'slippage_bps': 0, 'latency_ms': 5, 'error_code': None, 'error_msg': None}}, {'id': 'signal_2', 'status': 'filled', 'symbol': 'USDT/USDT', 'side': 'sell', 'amount': 99.5, 'price': None, 'execution_report': {'filled_qty': 99.5, 'avg_price': 100, 'fees': 0, 'slippage_bps': 0, 'latency_ms': 5, 'error_code': None, 'error_msg': None}}]","{'aprobado': True, 'motivo': None}",False,"{'active_orders': 3, 'pending_reports': 0, 'pending_alerts': 0}"
v1,13,1970-01-01T00:00:00Z,"{'BTC': 700.0, 'ETH': 200.0, 'USDT': 100.0}","{'BTC': 30000, 'ETH': 2000, 'USDT': 1}","{'BTC': 0.5, 'ETH': 0.5, 'USDT': 0.5}",estrategia_agresiva,"['BTC', 'ETH', 'USDT']",{},"[{'id': 'signal_0', 'status': 'filled', 'symbol': 'BTC/USDT', 'side': 'sell', 'amount': 699.5, 'price': None, 'execution_report': {'filled_qty': 699.5, 'avg_price': 100, 'fees': 0, 'slippage_bps': 0, 'latency_ms': 5, 'error_code': None, 'error_msg': None}}, {'id': 'signal_1', 'status': 'filled', 'symbol': 'ETH/USDT', 'side': 'sell', 'amount': 199.5, 'price': None, 'execution_report': {'filled_qty': 199.5, 'avg_price': 100, 'fees': 0, 'slippage_bps': 0, 'latency_ms': 5, 'error_code': None, 'error_msg': None}}, {'id': 'signal_2', 'status': 'filled', 'symbol': 'USDT/USDT', 'side': 'sell', 'amount': 99.5, 'price': None, 'execution_report': {'filled_qty': 99.5, 'avg_price': 100, 'fees': 0, 'slippage_bps': 0, 'latency_ms': 5, 'error_code': None, 'error_msg': None}}]","{'aprobado': True, 'motivo': None}",False,"{'active_orders': 3, 'pending_reports': 0, 'pending_alerts': 0}"
v1,14,1970-01-01T00:00:00Z,"{'BTC': 700.0, 'ETH': 200.0, 'USDT': 100.0}","{'BTC': 30000, 'ETH': 2000, 'USDT': 1}","{'BTC': 0.5, 'ETH': 0.5, 'USDT': 0.5}",estrategia_agresiva,"['BTC', 'ETH', 'USDT']",{},"[{'id': 'signal_0', 'status': 'filled', 'symbol': 'BTC/USDT', 'side': 'sell', 'amount': 699.5, 'price': None, 'execution_report': {'filled_qty': 699.5, 'avg_price': 100, 'fees': 0, 'slippage_bps': 0, 'latency_ms': 5, 'error_code': None, 'error_msg': None}}, {'id': 'signal_1', 'status': 'filled', 'symbol': 'ETH/USDT', 'side': 'sell', 'amount': 199.5, 'price': None, 'execution_report': {'filled_qty': 199.5, 'avg_price': 100, 'fees': 0, 'slippage_bps': 0, 'latency_ms': 5, 'error_code': None, 'error_msg': None}}, {'id': 'signal_2', 'status': 'filled', 'symbol': 'USDT/USDT', 'side': 'sell', 'amount': 99.5, 'price': None, 'execution_report': {'filled_qty': 99.5, 'avg_price': 100, 'fees': 0, 'slippage_bps': 0, 'latency_ms': 5, 'error_code': None, 'error_msg': None}}]","{'aprobado': True, 'motivo': None}",False,"{'active_orders': 3, 'pending_reports': 0, 'pending_alerts': 0}"
v1,15,1970-01-01T00:00:00Z,"{'BTC': 700.0, 'ETH': 200.0, 'USDT': 100.0}","{'BTC': 30000, 'ETH': 2000, 'USDT': 1}","{'BTC': 0.5, 'ETH': 0.5, 'USDT': 0.5}",estrategia_agresiva,"['BTC', 'ETH', 'USDT']",{},"[{'id': 'signal_0', 'status': 'filled', 'symbol': 'BTC/USDT', 'side': 'sell', 'amount': 699.5, 'price': None, 'execution_report': {'filled_qty': 699.5, 'avg_price': 100, 'fees': 0, 'slippage_bps': 0, 'latency_ms': 5, 'error_code': None, 'error_msg': None}}, {'id': 'signal_1', 'status': 'filled', 'symbol': 'ETH/USDT', 'side': 'sell', 'amount': 199.5, 'price': None, 'execution_report': {'filled_qty': 199.5, 'avg_price': 100, 'fees': 0, 'slippage_bps': 0, 'latency_ms': 5, 'error_code': None, 'error_msg': None}}, {'id': 'signal_2', 'status': 'filled', 'symbol': 'USDT/USDT', 'side': 'sell', 'amount': 99.5, 'price': None, 'execution_report': {'filled_qty': 99.5, 'avg_price': 100, 'fees': 0, 'slippage_bps': 0, 'latency_ms': 5, 'error_code': None, 'error_msg': None}}]","{'aprobado': True, 'motivo': None}",False,"{'active_orders': 3, 'pending_reports': 0, 'pending_alerts': 0}"
v1,16,1970-01-01T00:00:00Z,"{'BTC': 700.0, 'ETH': 200.0, 'USDT': 100.0}","{'BTC': 30000, 'ETH': 2000, 'USDT': 1}","{'BTC': 0.5, 'ETH': 0.5, 'USDT': 0.5}",estrategia_agresiva,"['BTC', 'ETH', 'USDT']",{},"[{'id': 'signal_0', 'status': 'filled', 'symbol': 'BTC/USDT', 'side': 'sell', 'amount': 699.5, 'price': None, 'execution_report': {'filled_qty': 699.5, 'avg_price': 100, 'fees': 0, 'slippage_bps': 0, 'latency_ms': 5, 'error_code': None, 'error_msg': None}}, {'id': 'signal_1', 'status': 'filled', 'symbol': 'ETH/USDT', 'side': 'sell', 'amount': 199.5, 'price': None, 'execution_report': {'filled_qty': 199.5, 'avg_price': 100, 'fees': 0, 'slippage_bps': 0, 'latency_ms': 5, 'error_code': None, 'error_msg': None}}, {'id': 'signal_2', 'status': 'filled', 'symbol': 'USDT/USDT', 'side': 'sell', 'amount': 99.5, 'price': None, 'execution_report': {'filled_qty': 99.5, 'avg_price': 100, 'fees': 0, 'slippage_bps': 0, 'latency_ms': 5, 'error_code': None, 'error_msg': None}}]","{'aprobado': True, 'motivo': None}",False,"{'active_orders': 3, 'pending_reports': 0, 'pending_alerts': 0}"
